name,email,place_id
Carroll & Partners,sami.sulaiman@carrolls.co.uk,ChIJjxwNnE0DdkgRcvcXpGA1e2U
K M Dastur & Co Ltd,dhales@kmdastur.co.uk,ChIJtxUed00DdkgRA13EG1tLpiU
Kingfisher Insurance,press.office@kingfisherinsurance.com,ChIJ__-_ME0DdkgRMYYLO48d3Yk
Consilium Insurance Brokers,lee.raikes@consiliumbroking.com,ChIJhwu9qlIDdkgRXfwlwWgCskc
US insurance Broking,customercare.india@usinsurancebroking.com,ChIJK1_WdSwbdkgRF4nJXdgM5ss
Lukango Ltd,hello@lukango.com,ChIJazRWuT0bdkgRDftp71kuQJs
Oxford Insurance Group,info@oxfordinsurancegroup.com,ChIJKd4-1bIcdkgRoyBGjYaPn0U
WeCovr,hello@wecovr.com,ChIJy_yz5DIDdkgRelWEXTqVhbo
Howden M&A Limited,declan.cunnigham@howdengroup.com,ChIJ_f9PplcDdkgRX9R7Xe0xPwY
Urban Jungle,helen@myurbanjungle.com,ChIJ7Ux1lU4FdkgRwX0zqQ-fzT0
Woodfords Insurance Brokers Ltd,info@woodfordsinsurance.co.uk,ChIJ4f5tciwPdkgRf5oVAYxHsNk
Guildhall Insurance Brokers,info@guildhallbrokers.com,ChIJPVO-17QbdkgRCy3A6hyik5I
Clarke Guy,guy@guyclarke.co.uk,ChIJY4hQQYQPdkgR3mwmKQvgQ8w
Chambers & Newman Ltd,alan.smith@chambersandnewman.com,ChIJ1SglKCoFdkgRkxdofbM2Sl8
KINGS INSURANCE,johnsmith@kings-college-brokers.co.uk,ChIJVVWh618FdkgRQxrWgeym1is
Eleos Insurance,help@eleos.co.uk,ChIJzfPFArUFdkgRkvre0Eumvtg
Mactavish,thibaultberthod@mactavishgroup.com,ChIJMRdONcgPdkgReKuxYXWuBDM
Hall Insurance Services Ltd,toni@hallinsurance.co.uk,ChIJrUuYF4QPdkgRZObKFO5vhqU
Insurance Today,newsdesk@insurancetoday.co.uk,ChIJRSR3JVgDdkgRJhVdieDaarY
Scholar and Partners,info@scholarandpartners.com,ChIJfZMvq8wEdkgRpRRJd-E1xbQ
True Traveller,tim.riley@truetraveller.com,ChIJFdKVz2sQdkgRgAT1kgeJLdg
Academy Insurance Services Ltd,mark.richardson@academyinsurance.co.uk,ChIJWR90M_Nz2EcRQ_mxg2tFbbY
M & N Insurance Services Ltd,jerome@mninsure.com,ChIJBY6bidwQdkgRP4fVkOutwmE
Beech Tree Entertainment,gary@thebeechtree.com,ChIJETv0b4QadkgRaWhcBwIp5tI
Juno Insurance,enquiries@juno.com,ChIJzYLDvp0DdkgRG4yEF9nesc4
Acorn,a.keating@acorninsure.co.uk,ChIJH2hlIKQcdkgR48l1pUxzSng
Medical Travel Shield,info@medicaltravelshield.com,ChIJJyx56FIDdkgRf2y7fLmWbws
Harman Kemp North America Ltd,info@hknal.com,ChIJU99ufkwDdkgRu_b471NID8k
H.R. Owen Insurance Services,jobs@hrowen.co.uk,ChIJ94dRs1oDdkgRTaaNYLbLMYQ
VanCompare.com,cs@vancompare.com,ChIJ57lJxpjQdUgRkgyhfWoR5Aw
Find my insurer,info@findmyinsurer.co.uk,ChIJK2U3q8wEdkgRSjbb49AAi78
Union Insurance,katie.hutson@unioninsurance.co.uk,ChIJP6ihXP4adkgRJKeY8JMnPI4
Gracechurch Private Clients Ltd,info@gracechurchltd.co.uk,ChIJX-p7fS8FdkgR_w1uurawBNg
Markham Private Clients Limited,gabriella.suarez@markhambrokers.com,ChIJ4Wb1olUDdkgRSnUTQsc8t0Y
Stokes of Cambridge Insurance Services Ltd,enquiries@stokesofcambridge.co.uk,ChIJbW3XyVZC2EcRYx_F0PJQPvE
Credential Insurance Brokers,john@credential-insurance.com,ChIJq0uYF4QPdkgRXfm9lPcwoVE
Kruskal Insurance Brokers ltd,jdgk@kruskals.com,ChIJkb5H8r4QdkgRe5SwfupFkDk
Leonard Edwin Professions Ltd,info@lepinsurance.co.uk,ChIJBzDsC60EdkgRlvXZJng4V50
Avalara For Insurance,tracy.jones@avalara.com,ChIJTW7ZClMDdkgR10tLWJUlTqs
FMB INSURANCE,fmbinsurance@fmb.org.uk,ChIJVVUF0RMT2EcRLwIsFmmdjsk
